rental_date,amount,customer_name,email,film_title,release_year,rental_rate,film_length,rating
2005-06-15 07:29:59,2.99,Cheryl Murphy,cheryl.murphy@sakilacustomer.org,Amistad Midsummer,2006,2.99,85,G
2005-06-16 15:29:29,3.99,Cheryl Murphy,cheryl.murphy@sakilacustomer.org,Family Sweet,2006,0.99,155,R
2005-06-20 04:13:04,3.99,Cheryl Murphy,cheryl.murphy@sakilacustomer.org,Gunfight Moon,2006,0.99,70,NC-17
2005-06-15 21:18:16,4.99,Mildred Bailey,mildred.bailey@sakilacustomer.org,Super Wyoming,2006,4.99,58,PG
2005-06-18 15:42:30,4.99,Mildred Bailey,mildred.bailey@sakilacustomer.org,Mockingbird Hollywood,2006,0.99,60,PG
2005-06-15 04:59:43,6.99,Joan Cooper,joan.cooper@sakilacustomer.org,Wanda Chamber,2006,4.99,107,PG-13
2005-06-15 21:25:30,0.99,Joan Cooper,joan.cooper@sakilacustomer.org,Craft Outfield,2006,0.99,64,NC-17
2005-06-16 04:52:28,0.99,Joan Cooper,joan.cooper@sakilacustomer.org,Gun Bonnie,2006,0.99,100,G
2005-06-20 11:13:01,4.99,Joan Cooper,joan.cooper@sakilacustomer.org,Analyze Hoosiers,2006,2.99,181,R
2005-06-20 12:17:03,5.99,Joan Cooper,joan.cooper@sakilacustomer.org,Easy Gladiator,2006,4.99,148,G
2005-06-21 06:32:39,0.99,Joan Cooper,joan.cooper@sakilacustomer.org,Watch Tracy,2006,0.99,78,PG
2005-06-21 09:04:50,3.99,Joan Cooper,joan.cooper@sakilacustomer.org,Pianist Outfield,2006,0.99,136,NC-17
2005-06-16 21:30:34,0.99,Ashley Richardson,ashley.richardson@sakilacustomer.org,Earth Vision,2006,0.99,85,NC-17
2005-06-15 11:51:30,0.99,Judith Cox,judith.cox@sakilacustomer.org,Graffiti Love,2006,0.99,117,PG
2005-06-17 15:42:42,2.99,Judith Cox,judith.cox@sakilacustomer.org,Freaky Pocus,2006,2.99,126,R
2005-06-18 00:08:20,7.99,Rose Howard,rose.howard@sakilacustomer.org,Desert Poseidon,2006,4.99,64,R
2005-06-20 13:06:52,4.99,Rose Howard,rose.howard@sakilacustomer.org,Ferris Mother,2006,2.99,142,PG
2005-06-15 04:34:27,2.99,Janice Ward,janice.ward@sakilacustomer.org,Princess Giant,2006,2.99,71,NC-17
2005-06-17 05:08:27,2.99,Janice Ward,janice.ward@sakilacustomer.org,Deer Virginian,2006,2.99,106,NC-17
2005-06-17 19:29:03,4.99,Janice Ward,janice.ward@sakilacustomer.org,Chasing Fight,2006,4.99,114,PG
2005-06-19 04:20:14,2.99,Janice Ward,janice.ward@sakilacustomer.org,Half Outfield,2006,2.99,146,PG-13
2005-06-19 04:36:03,4.99,Janice Ward,janice.ward@sakilacustomer.org,Bringing Hysterical,2006,2.99,136,PG
2005-06-21 10:04:33,3.99,Janice Ward,janice.ward@sakilacustomer.org,Madre Gables,2006,2.99,98,PG-13
2005-06-21 15:19:19,6.99,Janice Ward,janice.ward@sakilacustomer.org,South Wait,2006,2.99,143,R
2005-06-17 15:57:56,3.99,Kelly Torres,kelly.torres@sakilacustomer.org,Honey Ties,2006,0.99,84,R
2005-06-19 02:08:39,3.99,Kelly Torres,kelly.torres@sakilacustomer.org,Fireball Philadelphia,2006,0.99,148,PG
2005-06-19 19:44:12,0.99,Kelly Torres,kelly.torres@sakilacustomer.org,Mars Roman,2006,0.99,62,NC-17
2005-06-21 12:08:18,4.99,Kelly Torres,kelly.torres@sakilacustomer.org,Stagecoach Armageddon,2006,4.99,112,R
2005-06-16 22:04:34,5.99,Nicole Peterson,nicole.peterson@sakilacustomer.org,Bilko Anonymous,2006,4.99,100,PG-13
2005-06-17 08:50:58,8.99,Nicole Peterson,nicole.peterson@sakilacustomer.org,Magnificent Chitty,2006,2.99,53,R
2005-06-19 08:53:10,2.99,Nicole Peterson,nicole.peterson@sakilacustomer.org,Salute Apollo,2006,2.99,73,R
2005-06-19 10:53:42,4.99,Nicole Peterson,nicole.peterson@sakilacustomer.org,Submarine Bed,2006,4.99,127,R
2005-06-19 12:44:20,2.99,Nicole Peterson,nicole.peterson@sakilacustomer.org,Money Harold,2006,2.99,135,PG
2005-06-16 01:57:15,2.99,Judy Gray,judy.gray@sakilacustomer.org,Bear Graceland,2006,2.99,160,R
2005-06-21 11:56:40,4.99,Judy Gray,judy.gray@sakilacustomer.org,Grosse Wonderful,2006,4.99,49,R
2005-06-18 20:32:40,4.99,Christina Ramirez,christina.ramirez@sakilacustomer.org,Wyoming Storm,2006,4.99,100,PG-13
2005-06-17 02:38:28,2.99,Kathy James,kathy.james@sakilacustomer.org,Oscar Gold,2006,2.99,115,PG
2005-06-18 14:44:06,4.99,Kathy James,kathy.james@sakilacustomer.org,Million Ace,2006,4.99,142,PG-13
2005-06-21 11:05:07,5.99,Kathy James,kathy.james@sakilacustomer.org,Whale Bikini,2006,4.99,109,PG-13
2005-06-18 07:46:34,4.99,Theresa Watson,theresa.watson@sakilacustomer.org,Impossible Prejudice,2006,4.99,103,NC-17
2005-06-16 10:20:20,0.99,Beverly Brooks,beverly.brooks@sakilacustomer.org,Blade Polish,2006,0.99,114,PG-13
2005-06-20 05:20:01,4.99,Beverly Brooks,beverly.brooks@sakilacustomer.org,Maguire Apache,2006,2.99,74,NC-17
2005-06-18 22:56:26,1.99,Denise Kelly,denise.kelly@sakilacustomer.org,Kick Savannah,2006,0.99,179,PG-13
2005-06-19 00:11:26,0.99,Denise Kelly,denise.kelly@sakilacustomer.org,Alamo Videotape,2006,0.99,126,G
2005-06-20 11:12:04,1.99,Denise Kelly,denise.kelly@sakilacustomer.org,Voyage Legally,2006,0.99,78,PG-13
2005-06-21 20:40:28,7.99,Denise Kelly,denise.kelly@sakilacustomer.org,Liberty Magnificent,2006,2.99,138,G
2005-06-17 06:00:23,4.99,Tammy Sanders,tammy.sanders@sakilacustomer.org,Jason Trap,2006,2.99,130,NC-17
2005-06-17 23:39:50,7.99,Tammy Sanders,tammy.sanders@sakilacustomer.org,Poseidon Forever,2006,4.99,159,PG-13
2005-06-19 15:56:30,4.99,Tammy Sanders,tammy.sanders@sakilacustomer.org,Birds Perdition,2006,4.99,61,G
2005-06-20 13:50:00,6.99,Tammy Sanders,tammy.sanders@sakilacustomer.org,Cause Date,2006,2.99,179,R
2005-06-21 01:00:25,4.99,Tammy Sanders,tammy.sanders@sakilacustomer.org,Bucket Brotherhood,2006,4.99,133,PG
2005-06-15 21:27:42,0.99,Irene Price,irene.price@sakilacustomer.org,Spirit Flintstones,2006,0.99,149,R
2005-06-16 20:04:28,6.99,Irene Price,irene.price@sakilacustomer.org,Betrayed Rear,2006,4.99,122,NC-17
2005-06-17 19:47:21,0.99,Irene Price,irene.price@sakilacustomer.org,Independence Hotel,2006,0.99,157,NC-17
2005-06-18 15:51:25,1.99,Irene Price,irene.price@sakilacustomer.org,Oleander Clue,2006,0.99,161,PG
2005-06-20 02:22:42,0.99,Irene Price,irene.price@sakilacustomer.org,Victory Academy,2006,0.99,64,PG-13
2005-06-21 17:05:29,0.99,Irene Price,irene.price@sakilacustomer.org,Earth Vision,2006,0.99,85,NC-17
2005-06-16 14:11:24,4.99,Jane Bennett,jane.bennett@sakilacustomer.org,Anything Savannah,2006,2.99,82,R
2005-06-18 12:54:18,3.99,Jane Bennett,jane.bennett@sakilacustomer.org,Mystic Truman,2006,0.99,92,NC-17
2005-06-18 19:29:21,8.99,Jane Bennett,jane.bennett@sakilacustomer.org,Videotape Arsenic,2006,4.99,145,NC-17
2005-06-20 20:36:53,2.99,Jane Bennett,jane.bennett@sakilacustomer.org,Pajama Jawbreaker,2006,0.99,126,R
2005-06-21 02:48:21,0.99,Jane Bennett,jane.bennett@sakilacustomer.org,Mother Oleander,2006,0.99,103,R
2005-06-18 02:19:21,2.99,Lori Wood,lori.wood@sakilacustomer.org,Army Flintstones,2006,0.99,148,R
2005-06-20 06:05:53,6.99,Lori Wood,lori.wood@sakilacustomer.org,Blues Instinct,2006,2.99,50,G
2005-06-21 03:12:21,7.99,Lori Wood,lori.wood@sakilacustomer.org,Silverado Goldfinger,2006,4.99,74,PG
2005-06-20 16:17:56,4.99,Rachel Barnes,rachel.barnes@sakilacustomer.org,Steel Santa,2006,4.99,143,NC-17
2005-06-20 22:35:12,2.99,Rachel Barnes,rachel.barnes@sakilacustomer.org,Scissorhands Slums,2006,2.99,147,G
2005-06-19 05:48:26,2.99,Marilyn Ross,marilyn.ross@sakilacustomer.org,Jeopardy Encino,2006,0.99,102,R
2005-06-19 19:29:17,8.99,Marilyn Ross,marilyn.ross@sakilacustomer.org,Interview Liaisons,2006,4.99,59,R
2005-06-21 13:08:21,3.99,Marilyn Ross,marilyn.ross@sakilacustomer.org,Lost Bird,2006,2.99,98,PG-13
2005-06-19 14:26:09,1.99,Andrea Henderson,andrea.henderson@sakilacustomer.org,None Spiking,2006,0.99,83,NC-17
2005-06-19 23:11:48,5.99,Andrea Henderson,andrea.henderson@sakilacustomer.org,Wife Turn,2006,4.99,183,NC-17
2005-06-21 02:20:41,4.99,Andrea Henderson,andrea.henderson@sakilacustomer.org,Kiss Glory,2006,4.99,163,PG-13
2005-06-15 18:38:51,0.99,Kathryn Coleman,kathryn.coleman@sakilacustomer.org,Handicap Boondock,2006,0.99,108,R
2005-06-16 03:21:33,0.99,Kathryn Coleman,kathryn.coleman@sakilacustomer.org,Smoking Barbarella,2006,0.99,50,PG-13
2005-06-18 23:29:53,8.99,Kathryn Coleman,kathryn.coleman@sakilacustomer.org,Kissing Dolls,2006,4.99,141,R
2005-06-19 20:13:33,8.99,Kathryn Coleman,kathryn.coleman@sakilacustomer.org,Titanic Boondock,2006,4.99,104,R
2005-06-21 09:55:12,0.99,Kathryn Coleman,kathryn.coleman@sakilacustomer.org,Hook Chariots,2006,0.99,49,G
2005-06-15 13:13:49,5.99,Louise Jenkins,louise.jenkins@sakilacustomer.org,English Bulworth,2006,0.99,51,PG-13
2005-06-16 05:12:37,5.99,Louise Jenkins,louise.jenkins@sakilacustomer.org,Glass Dying,2006,0.99,103,G
2005-06-16 07:06:06,3.99,Louise Jenkins,louise.jenkins@sakilacustomer.org,Fantasy Troopers,2006,0.99,58,PG-13
2005-06-21 02:23:16,4.99,Louise Jenkins,louise.jenkins@sakilacustomer.org,Backlash Undefeated,2006,4.99,118,PG-13
2005-06-15 01:37:38,0.99,Sara Perry,sara.perry@sakilacustomer.org,Jumping Wrath,2006,0.99,74,NC-17
2005-06-15 10:42:13,4.99,Sara Perry,sara.perry@sakilacustomer.org,Witches Panic,2006,4.99,100,NC-17
2005-06-16 21:16:07,0.99,Sara Perry,sara.perry@sakilacustomer.org,Frost Head,2006,0.99,82,PG
2005-06-17 11:57:15,5.99,Sara Perry,sara.perry@sakilacustomer.org,Shawshank Bubble,2006,4.99,80,PG
2005-06-17 14:31:02,0.99,Sara Perry,sara.perry@sakilacustomer.org,Pirates Roxanne,2006,0.99,100,PG
2005-06-18 16:53:33,0.99,Sara Perry,sara.perry@sakilacustomer.org,Chicken Hellfighters,2006,0.99,122,PG
2005-06-16 12:06:57,1.99,Anne Powell,anne.powell@sakilacustomer.org,Mulan Moon,2006,0.99,160,G
2005-06-17 21:02:25,5.99,Anne Powell,anne.powell@sakilacustomer.org,Weekend Personal,2006,2.99,134,R
2005-06-19 18:53:05,0.99,Anne Powell,anne.powell@sakilacustomer.org,Homeward Cider,2006,0.99,103,R
2005-06-20 21:29:17,4.99,Anne Powell,anne.powell@sakilacustomer.org,Confidential Interview,2006,4.99,180,NC-17
2005-06-21 07:52:30,1.99,Anne Powell,anne.powell@sakilacustomer.org,Brotherhood Blanket,2006,0.99,73,R
2005-06-21 17:06:38,3.99,Anne Powell,anne.powell@sakilacustomer.org,Tomorrow Hustler,2006,2.99,142,R
2005-06-16 08:35:39,4.99,Jacqueline Long,jacqueline.long@sakilacustomer.org,Bright Encounters,2006,4.99,73,PG-13
2005-06-16 21:43:45,0.99,Jacqueline Long,jacqueline.long@sakilacustomer.org,Chocolat Harry,2006,0.99,101,NC-17
2005-06-17 06:13:34,2.99,Jacqueline Long,jacqueline.long@sakilacustomer.org,Massage Image,2006,2.99,161,PG
2005-06-17 21:41:34,4.99,Jacqueline Long,jacqueline.long@sakilacustomer.org,Ishtar Rocketeer,2006,4.99,79,R
2005-06-19 00:16:23,4.99,Jacqueline Long,jacqueline.long@sakilacustomer.org,Scalawag Duck,2006,4.99,183,NC-17
2005-06-21 00:43:16,0.99,Jacqueline Long,jacqueline.long@sakilacustomer.org,Talented Homicide,2006,0.99,173,PG
2005-06-21 05:07:31,4.99,Jacqueline Long,jacqueline.long@sakilacustomer.org,Galaxy Sweethearts,2006,4.99,128,R
2005-06-16 04:12:25,4.99,Wanda Patterson,wanda.patterson@sakilacustomer.org,Madigan Dorado,2006,4.99,116,R
2005-06-17 04:45:41,2.99,Wanda Patterson,wanda.patterson@sakilacustomer.org,Lust Lock,2006,2.99,52,G
2005-06-18 16:50:44,2.99,Wanda Patterson,wanda.patterson@sakilacustomer.org,Basic Easy,2006,2.99,90,PG-13
2005-06-19 00:03:28,4.99,Wanda Patterson,wanda.patterson@sakilacustomer.org,Model Fish,2006,4.99,175,NC-17
2005-06-20 18:25:57,9.99,Wanda Patterson,wanda.patterson@sakilacustomer.org,Moonshine Cabin,2006,4.99,171,PG-13
2005-06-15 18:30:00,2.99,Bonnie Hughes,bonnie.hughes@sakilacustomer.org,Knock Warlock,2006,2.99,71,PG-13
2005-06-18 21:22:23,7.99,Bonnie Hughes,bonnie.hughes@sakilacustomer.org,Twisted Pirates,2006,4.99,152,PG
2005-06-20 01:09:14,2.99,Bonnie Hughes,bonnie.hughes@sakilacustomer.org,Tomorrow Hustler,2006,2.99,142,R
2005-06-15 06:05:18,8.99,Julia Flores,julia.flores@sakilacustomer.org,Drifter Commandments,2006,4.99,61,PG-13
2005-06-15 16:45:07,7.99,Julia Flores,julia.flores@sakilacustomer.org,Enemy Odds,2006,4.99,77,NC-17
2005-06-17 08:06:53,4.99,Julia Flores,julia.flores@sakilacustomer.org,Aladdin Calendar,2006,4.99,63,NC-17
2005-06-19 00:45:56,0.99,Julia Flores,julia.flores@sakilacustomer.org,Brotherhood Blanket,2006,0.99,73,R
2005-06-19 21:44:11,7.99,Julia Flores,julia.flores@sakilacustomer.org,Waterfront Deliverance,2006,4.99,61,G
2005-06-17 13:24:43,0.99,Ruby Washington,ruby.washington@sakilacustomer.org,Alamo Videotape,2006,0.99,126,G
2005-06-19 05:02:36,6.99,Ruby Washington,ruby.washington@sakilacustomer.org,Snowman Rollercoaster,2006,0.99,62,G
2005-06-20 19:09:46,0.99,Ruby Washington,ruby.washington@sakilacustomer.org,Cleopatra Devil,2006,0.99,150,PG-13
2005-06-15 09:34:50,4.99,Lois Butler,lois.butler@sakilacustomer.org,Games Bowfinger,2006,4.99,119,PG-13
2005-06-18 19:38:20,3.99,Lois Butler,lois.butler@sakilacustomer.org,Encounters Curtain,2006,0.99,92,NC-17
2005-06-20 03:16:52,0.99,Lois Butler,lois.butler@sakilacustomer.org,Camelot Vacation,2006,0.99,61,NC-17
2005-06-21 14:07:35,2.99,Lois Butler,lois.butler@sakilacustomer.org,Boulevard Mob,2006,0.99,63,R
2005-06-17 17:17:19,4.99,Tina Simmons,tina.simmons@sakilacustomer.org,Breakfast Goldfinger,2006,4.99,123,G
2005-06-19 00:41:08,0.99,Tina Simmons,tina.simmons@sakilacustomer.org,Annie Identity,2006,0.99,86,G
2005-06-19 15:59:04,8.99,Tina Simmons,tina.simmons@sakilacustomer.org,French Holiday,2006,4.99,99,PG
2005-06-18 05:21:56,4.99,Phyllis Foster,phyllis.foster@sakilacustomer.org,Haunting Pianist,2006,0.99,181,R
2005-06-20 17:33:55,0.99,Phyllis Foster,phyllis.foster@sakilacustomer.org,Deceiver Betrayed,2006,0.99,122,NC-17
2005-06-15 03:14:05,2.99,Norma Gonzales,norma.gonzales@sakilacustomer.org,Prix Undefeated,2006,2.99,115,R
2005-06-15 14:25:17,4.99,Norma Gonzales,norma.gonzales@sakilacustomer.org,Forrest Sons,2006,2.99,63,R
2005-06-16 15:49:30,3.99,Norma Gonzales,norma.gonzales@sakilacustomer.org,Downhill Enough,2006,0.99,47,G
2005-06-19 08:06:29,4.99,Norma Gonzales,norma.gonzales@sakilacustomer.org,Princess Giant,2006,2.99,71,NC-17
2005-06-19 20:04:23,2.99,Norma Gonzales,norma.gonzales@sakilacustomer.org,Island Exorcist,2006,2.99,84,NC-17
2005-06-15 00:12:51,2.99,Paula Bryant,paula.bryant@sakilacustomer.org,Minority Kiss,2006,0.99,59,G
2005-06-15 06:52:57,1.99,Paula Bryant,paula.bryant@sakilacustomer.org,Louisiana Harry,2006,0.99,70,PG-13
2005-06-20 13:20:58,2.99,Paula Bryant,paula.bryant@sakilacustomer.org,House Dynamite,2006,2.99,109,R
2005-06-21 18:12:10,0.99,Paula Bryant,paula.bryant@sakilacustomer.org,Patient Sister,2006,0.99,99,NC-17
2005-06-15 07:11:39,3.99,Diana Alexander,diana.alexander@sakilacustomer.org,Jeopardy Encino,2006,0.99,102,R
2005-06-15 17:25:07,7.99,Diana Alexander,diana.alexander@sakilacustomer.org,Show Lord,2006,4.99,167,PG-13
2005-06-15 18:37:04,0.99,Diana Alexander,diana.alexander@sakilacustomer.org,Rebel Airport,2006,0.99,73,G
2005-06-18 14:37:37,0.99,Diana Alexander,diana.alexander@sakilacustomer.org,Fury Murder,2006,0.99,178,PG-13
2005-06-20 07:59:27,5.99,Diana Alexander,diana.alexander@sakilacustomer.org,Midsummer Groundhog,2006,4.99,48,G
2005-06-21 07:58:36,0.99,Diana Alexander,diana.alexander@sakilacustomer.org,Pocus Pulp,2006,0.99,138,NC-17
2005-06-21 22:00:00,0.99,Diana Alexander,diana.alexander@sakilacustomer.org,Rush Goodfellas,2006,0.99,48,PG
2005-06-17 17:14:00,2.99,Annie Russell,annie.russell@sakilacustomer.org,Lonely Elephant,2006,2.99,67,G
2005-06-19 18:49:45,4.99,Annie Russell,annie.russell@sakilacustomer.org,Attraction Newton,2006,4.99,83,PG-13
2005-06-21 21:45:47,0.99,Annie Russell,annie.russell@sakilacustomer.org,Pianist Outfield,2006,0.99,136,NC-17
2005-06-15 13:53:32,3.99,Lillian Griffin,lillian.griffin@sakilacustomer.org,Words Hunter,2006,2.99,116,PG
2005-06-16 05:11:41,5.99,Lillian Griffin,lillian.griffin@sakilacustomer.org,Sleepy Japanese,2006,2.99,137,PG
2005-06-18 02:36:47,4.99,Lillian Griffin,lillian.griffin@sakilacustomer.org,Darling Breaking,2006,4.99,165,PG-13
2005-06-18 19:02:11,0.99,Lillian Griffin,lillian.griffin@sakilacustomer.org,Odds Boogie,2006,0.99,48,NC-17
2005-06-19 06:09:44,4.99,Lillian Griffin,lillian.griffin@sakilacustomer.org,Open African,2006,4.99,131,PG
2005-06-21 15:47:48,4.99,Lillian Griffin,lillian.griffin@sakilacustomer.org,Chance Resurrection,2006,2.99,70,R
2005-06-17 01:13:11,4.99,Emily Diaz,emily.diaz@sakilacustomer.org,Punk Divorce,2006,4.99,100,PG
2005-06-18 14:10:27,2.99,Emily Diaz,emily.diaz@sakilacustomer.org,Divide Monster,2006,2.99,68,PG-13
2005-06-15 03:23:48,4.99,Robin Hayes,robin.hayes@sakilacustomer.org,Sunrise League,2006,4.99,135,PG-13
2005-06-15 12:24:15,3.99,Robin Hayes,robin.hayes@sakilacustomer.org,Barefoot Manchurian,2006,2.99,129,G
2005-06-15 18:17:28,2.99,Robin Hayes,robin.hayes@sakilacustomer.org,Adaptation Holes,2006,2.99,50,NC-17
2005-06-21 22:43:45,6.99,Robin Hayes,robin.hayes@sakilacustomer.org,Open African,2006,4.99,131,PG
2005-06-15 03:21:00,2.99,Crystal Ford,crystal.ford@sakilacustomer.org,Barbarella Streetcar,2006,2.99,65,G
2005-06-18 17:21:24,8.99,Crystal Ford,crystal.ford@sakilacustomer.org,Elephant Trojan,2006,4.99,126,PG-13
2005-06-15 16:22:38,4.99,Gladys Hamilton,gladys.hamilton@sakilacustomer.org,Destiny Saturday,2006,4.99,56,G
2005-06-17 20:28:29,0.99,Gladys Hamilton,gladys.hamilton@sakilacustomer.org,Empire Malkovich,2006,0.99,177,G
2005-06-18 01:50:27,0.99,Gladys Hamilton,gladys.hamilton@sakilacustomer.org,Robbery Bright,2006,0.99,134,R
2005-06-19 14:57:54,0.99,Gladys Hamilton,gladys.hamilton@sakilacustomer.org,Stone Fire,2006,0.99,94,G
2005-06-15 08:41:38,3.99,Rita Graham,rita.graham@sakilacustomer.org,Trouble Date,2006,2.99,61,PG
2005-06-17 19:31:16,0.99,Rita Graham,rita.graham@sakilacustomer.org,Encino Elf,2006,0.99,143,G
2005-06-20 04:43:45,0.99,Rita Graham,rita.graham@sakilacustomer.org,Empire Malkovich,2006,0.99,177,G
2005-06-21 05:24:17,2.99,Rita Graham,rita.graham@sakilacustomer.org,Seabiscuit Punk,2006,2.99,112,NC-17
2005-06-16 19:49:18,3.99,Dawn Sullivan,dawn.sullivan@sakilacustomer.org,Uprising Uptown,2006,2.99,174,NC-17
2005-06-17 10:49:23,3.99,Dawn Sullivan,dawn.sullivan@sakilacustomer.org,Sundance Invasion,2006,0.99,92,NC-17
2005-06-19 09:08:45,3.99,Dawn Sullivan,dawn.sullivan@sakilacustomer.org,River Outlaw,2006,0.99,149,PG-13
2005-06-18 07:56:18,4.99,Connie Wallace,connie.wallace@sakilacustomer.org,Range Moonwalker,2006,4.99,147,PG
2005-06-20 11:18:11,4.99,Connie Wallace,connie.wallace@sakilacustomer.org,Velvet Terminator,2006,4.99,173,R
2005-06-15 05:07:32,2.99,Florence Woods,florence.woods@sakilacustomer.org,Mighty Luck,2006,2.99,122,PG
2005-06-19 13:11:47,6.99,Florence Woods,florence.woods@sakilacustomer.org,Massacre Usual,2006,4.99,165,R
2005-06-19 23:20:40,4.99,Florence Woods,florence.woods@sakilacustomer.org,Peak Forever,2006,4.99,80,PG
2005-06-20 02:34:23,3.99,Florence Woods,florence.woods@sakilacustomer.org,Salute Apollo,2006,2.99,73,R
2005-06-20 12:02:05,3.99,Florence Woods,florence.woods@sakilacustomer.org,Weekend Personal,2006,2.99,134,R
2005-06-20 18:19:29,0.99,Florence Woods,florence.woods@sakilacustomer.org,Mallrats United,2006,0.99,133,PG
2005-06-20 22:24:00,0.99,Florence Woods,florence.woods@sakilacustomer.org,River Outlaw,2006,0.99,149,PG-13
2005-06-15 14:45:48,4.99,Tracy Cole,tracy.cole@sakilacustomer.org,Something Duck,2006,4.99,180,NC-17
2005-06-15 18:13:46,2.99,Tracy Cole,tracy.cole@sakilacustomer.org,Escape Metropolis,2006,2.99,167,R
2005-06-17 15:47:00,8.99,Tracy Cole,tracy.cole@sakilacustomer.org,Zorro Ark,2006,4.99,50,NC-17
2005-06-18 02:27:01,2.99,Tracy Cole,tracy.cole@sakilacustomer.org,Badman Dawn,2006,2.99,162,R
2005-06-20 18:04:55,4.99,Tracy Cole,tracy.cole@sakilacustomer.org,Beauty Grease,2006,4.99,175,G
2005-06-16 04:28:45,2.99,Edna West,edna.west@sakilacustomer.org,Sweet Brotherhood,2006,2.99,185,R
2005-06-17 04:16:44,3.99,Edna West,edna.west@sakilacustomer.org,Shakespeare Saddle,2006,2.99,60,PG-13
2005-06-18 01:51:22,6.99,Edna West,edna.west@sakilacustomer.org,Hope Tootsie,2006,2.99,139,NC-17
2005-06-19 12:12:30,5.99,Edna West,edna.west@sakilacustomer.org,Horror Reign,2006,0.99,139,R
2005-06-20 15:01:19,5.99,Edna West,edna.west@sakilacustomer.org,Express Lonely,2006,2.99,178,R
2005-06-16 00:32:52,8.99,Tiffany Jordan,tiffany.jordan@sakilacustomer.org,Vanishing Rocky,2006,2.99,123,NC-17
2005-06-16 05:14:52,6.99,Carmen Owens,carmen.owens@sakilacustomer.org,Coma Head,2006,4.99,109,NC-17
2005-06-17 09:30:05,2.99,Carmen Owens,carmen.owens@sakilacustomer.org,Hope Tootsie,2006,2.99,139,NC-17
2005-06-17 11:30:08,1.99,Carmen Owens,carmen.owens@sakilacustomer.org,Slums Duck,2006,0.99,147,PG
2005-06-18 08:17:41,4.99,Carmen Owens,carmen.owens@sakilacustomer.org,Juggler Hardly,2006,0.99,54,PG-13
2005-06-20 15:53:59,2.99,Carmen Owens,carmen.owens@sakilacustomer.org,Escape Metropolis,2006,2.99,167,R
2005-06-21 10:01:36,2.99,Carmen Owens,carmen.owens@sakilacustomer.org,Sleepy Japanese,2006,2.99,137,PG
2005-06-16 23:05:36,4.99,Rosa Reynolds,rosa.reynolds@sakilacustomer.org,Flintstones Happiness,2006,4.99,148,PG-13
2005-06-17 06:50:46,2.99,Rosa Reynolds,rosa.reynolds@sakilacustomer.org,Alley Evolution,2006,2.99,180,NC-17
2005-06-18 01:38:45,4.99,Rosa Reynolds,rosa.reynolds@sakilacustomer.org,Details Packer,2006,4.99,88,R
2005-06-20 11:10:35,2.99,Rosa Reynolds,rosa.reynolds@sakilacustomer.org,Tracy Cider,2006,0.99,142,G
2005-06-17 16:46:11,4.99,Cindy Fisher,cindy.fisher@sakilacustomer.org,Witches Panic,2006,4.99,100,NC-17
2005-06-18 06:48:23,2.99,Cindy Fisher,cindy.fisher@sakilacustomer.org,Wardrobe Phantom,2006,2.99,178,G
2005-06-19 18:29:10,2.99,Cindy Fisher,cindy.fisher@sakilacustomer.org,Muscle Bright,2006,2.99,185,G
2005-06-20 10:04:36,0.99,Cindy Fisher,cindy.fisher@sakilacustomer.org,Newsies Story,2006,0.99,159,G
2005-06-20 18:28:19,8.99,Cindy Fisher,cindy.fisher@sakilacustomer.org,Road Roxanne,2006,4.99,158,R
2005-06-20 21:21:15,6.99,Cindy Fisher,cindy.fisher@sakilacustomer.org,Quest Mussolini,2006,2.99,177,R
2005-06-17 15:36:12,2.99,Grace Ellis,grace.ellis@sakilacustomer.org,Clueless Bucket,2006,2.99,95,R
2005-06-19 12:13:37,7.99,Grace Ellis,grace.ellis@sakilacustomer.org,Creepers Kane,2006,4.99,172,NC-17
2005-06-20 16:06:51,2.99,Grace Ellis,grace.ellis@sakilacustomer.org,Hyde Doctor,2006,2.99,100,G
2005-06-20 20:14:20,5.99,Grace Ellis,grace.ellis@sakilacustomer.org,Entrapment Satisfaction,2006,0.99,176,R
2005-06-15 13:37:38,0.99,Wendy Harrison,wendy.harrison@sakilacustomer.org,Virginian Pluto,2006,0.99,164,R
2005-06-15 23:07:50,2.99,Wendy Harrison,wendy.harrison@sakilacustomer.org,Random Go,2006,2.99,73,NC-17
